comparison,row_uid,recording_key,study_set,dataset_type,domain_label,pc1,pc2,pc3
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::IronClust::22,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.1979230607527844,-1.4731259858004673,1.300969454243851
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::JRClust::9,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.381426422987285,-1.0873764917675846,2.256427882647873
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::KiloSort2::73,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.257573948142597,0.220476425591251,1.0456681206399603
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12::KiloSort2::36,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.1865670554304573,-0.8848277682970904,2.479955143807704
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::HerdingSpikes2::52,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.4338712633242876,-0.5074584191649132,-0.9692813883714062
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::MountainSort4::172,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-4.08748403758541,-3.080382377055234,3.1258577276702
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::MountainSort4::42,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.868465380511957,-1.0540026076327271,0.46934857650073275
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::JRClust::42,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.8883049285984645,-1.5808198003595246,0.7170692543883063
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::JRClust::11,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.4879229582456137,-1.5689667327958978,1.1713303293575354
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22::JRClust::72,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.5941750573272437,-1.803775875714876,1.9753046066478528
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::JRClust::3,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.263898623000008,-2.183237825026045,1.3235642204488465
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::JRClust::69,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.1361571735277383,-1.972226879983453,2.161056405589628
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_11::MountainSort4::9,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7973699474263993,-1.9818480668836755,2.3133107735941447
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::SpykingCircus::40,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.2566915099578395,-2.209108765057181,0.5947065272244312
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_31::SpykingCircus::12,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.459639889322945,-2.295725484469845,2.0346868240867138
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::MountainSort4::218,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.363259381910513,-1.4054607910621026,1.1456596067044515
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_31::HerdingSpikes2::26,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-3.1732348535927914,-1.88049238647888,1.8443202745202765
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::JRClust::35,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-1.6725072043807359,-1.048549404073101,1.9042308100137766
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::JRClust::55,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.545386444958444,-2.2084635176785463,1.8095945638853328
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::MountainSort4::128,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.272172603827724,-0.9460648157656353,-0.49102085902324183
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::IronClust::36,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.87040100158794,-1.9174308640574071,1.0785592108934925
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::HerdingSpikes2::68,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.3837036810121535,-1.7376130415899493,3.315578844114184
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11::SpykingCircus::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7289024160888884,-2.235906340877697,2.022929392640583
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::SpykingCircus::98,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.003107223936201,-2.065816342868555,-0.02037777650081106
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::KiloSort2::13,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.867982340483352,-1.9741556589435978,1.4803047775369162
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::1,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.9658186542326166,-1.9154684265088326,1.9828125554040503
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::JRClust::44,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4291865189935025,-1.6346462000145916,0.8471385532813199
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::KiloSort2::5,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.192228852037886,-2.7426681873675456,2.6875364102907975
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::HerdingSpikes2::11,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.1070352682965723,-2.2616840536929588,3.21053911954336
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_31::SpykingCircus::7,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-1.9265004606713818,-1.9637037639463328,0.3767336897355634
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::MountainSort4::96,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.3338222458140847,-1.5532192866119445,-0.5556788555918813
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_11::Tridesclous::13,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.830957704719036,-2.8371282579227164,3.9785438853269475
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::SpykingCircus::15,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.8062070375450308,-2.918166874360869,2.595295393790552
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::JRClust::34,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.426199069577651,-1.7523840410435634,1.6271896256071219
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::133,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.9569152104596554,-1.6734529264300997,3.3113133131966572
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::127,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.4069741052073037,-2.6203157884887722,2.2832573206506948
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::237,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.20979779903215,-1.4480488105623368,0.6169154994492207
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11::JRClust::4,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.1722283398608218,-1.790989695619692,1.0504440733727214
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::MountainSort4::107,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1118744950019988,-0.30933809089668735,-0.741669741756502
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_11::MountainSort4::93,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1309643868698394,-0.5864062460476444,-1.5166859796444947
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_12::SpykingCircus::17,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.4960397836192176,-1.5529129679551097,0.7251148909170656
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::MountainSort4::96,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.6678671322165783,-1.0199044538744064,1.8925411430889727
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::IronClust::24,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.8438813873748545,-2.084903429589181,2.8541793055352893
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::MountainSort4::13,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.799643357079702,-1.2263839116593331,0.9340866255541024
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::9,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.901407610887783,-2.8773969639375645,3.128703070696403
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21::HerdingSpikes2::15,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.3653792594966174,-1.5760516655217203,2.4469141266162646
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::SpykingCircus::11,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.178853657159945,-1.870921415482896,1.0538240913489652
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::KiloSort2::43,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.6774094942948357,-3.070678713408129,1.8988713558061319
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::HerdingSpikes2::46,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.9959446768638753,-1.629127494603826,2.3529711932980346
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_22::KiloSort::24,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.340192187718331,-2.37912901950744,3.646464125489524
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::Tridesclous::42,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.5547805738983254,-2.063352332277795,3.675604356135158
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::KiloSort2::11,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.4997814304246213,-2.426481654580779,2.1989487023079963
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::HerdingSpikes2::97,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-1.5209942331100186,0.7638384419554544,2.2334567022181098
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::KiloSort::37,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.3501544952761115,-1.5816743398811461,0.3235570061475688
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::JRClust::20,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.6656420813159323,-1.854610487385108,2.477308142348261
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_31::JRClust::29,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.619421843006185,-1.839674180565813,1.6942308051053259
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::MountainSort4::79,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.510939849047036,-0.8942414094274475,0.49534947582851124
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_21::SpykingCircus::17,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.678129746024657,-2.6969140837687338,3.0254714704254995
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::Tridesclous::49,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.9279376958921923,-1.8032656574695336,1.432167458008988
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::MountainSort4::168,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.5630955797590245,-2.066364590193005,1.3224246672853868
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12::HerdingSpikes2::0,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.988920637694568,-1.3513809501396283,2.430222517441489
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::MountainSort4::53,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.7447751419528195,-2.83049152150773,2.761865308992625
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11::KiloSort2::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.6169848129541378,-0.943525050124235,1.710253667904962
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::JRClust::49,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.948950512692131,-0.5275372132097567,1.3803181372419082
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::SpykingCircus::14,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.135386242521953,-2.2142555644307804,2.411917259120451
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::HerdingSpikes2::87,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.1277323211937706,-0.8968787862088716,2.5680474513661724
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::KiloSort::111,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.1305027443475764,-2.0372174911920338,3.145104972400482
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::139,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-4.04044929328792,-2.9677895664351315,2.903486684166519
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::MountainSort4::29,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.5317559019001252,-1.914879866420459,1.6573506981819426
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::56,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-1.5581117814653285,-0.820859548482276,0.8250476415347644
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::MountainSort4::5,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.580159671605994,-1.8250769923879886,1.0259013592415456
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::JRClust::54,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.2474646797567774,-2.642826530131648,2.575940448688824
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_12::JRClust::1,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-1.616495163475424,-1.5482112063698963,0.9739211350866505
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::HerdingSpikes2::32,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.0932094148722573,-1.7311268992359266,0.6387402209701057
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::SpykingCircus::11,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.8771938876894367,-2.44823779505796,1.6463028130429134
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::122,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.1066058500156397,-1.369023603184724,0.9201098272616185
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_31::MountainSort4::3,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-1.8912514715709214,-1.8884544000737187,0.4432490538945627
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::HerdingSpikes2::55,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-1.8103404357528678,0.40969470022693005,3.0103635714603327
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::KiloSort2::23,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.0617878941421552,-1.3571943673489193,0.11206946979989561
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::MountainSort4::123,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.292685656646756,-2.7145196866730306,2.2192402481734455
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::KiloSort2::63,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.3177750338417575,-1.819266865540049,0.5067260213688418
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::Tridesclous::90,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.170758483164741,-0.7754591053004214,3.879605687683712
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::JRClust::66,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.5736398309822643,-1.4708552435166193,-0.3371853907219031
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22::MountainSort4::8,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.7247660856007543,-2.847792339698713,3.0250745886084913
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::KiloSort::73,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.716595426630039,-1.4160924572602231,0.7084513835110533
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31::SpykingCircus::21,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-3.203494303837758,-2.3554026380699247,1.2407590152639258
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::HerdingSpikes2::171,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1241071843104447,0.0013582300783475396,-1.17737915008735
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11::SpykingCircus::19,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.0609970308514924,-1.696432399763375,1.3281738686174538
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::KiloSort::2,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.417187649058275,-2.543180264384627,1.0133516290716469
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::JRClust::5,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.9045794773093965,-1.5221344638632368,1.137130790979551
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::HerdingSpikes2::8,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7786353275106523,-1.9493273408348664,2.054350696688802
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::MountainSort4::109,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.148149665063876,-1.6694605928746415,3.198981706442372
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::IronClust::21,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.1768089287278034,-2.9559213799104596,1.268390284257131
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::HerdingSpikes2::154,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.2214233463255013,-1.498224873935204,3.5528385498830346
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21::HerdingSpikes2::16,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.4661581836800837,-0.3055776986624243,4.567951841615962
